,Project ID,Project Name,Country,Methodology,Project Size,Estimated Emission Reductions,Actual Emission Reductions
5065,IGES08549,"Srepok 4A Hydropower project, Vietnam",Viet Nam,ACM0002;,LARGE,3713724.0000000005,0.0
5066,IGES08335,"8 MW Bundled Wind Power Project at Jaisalmer, Rajasthan",India,AMS-ID;,SMALL,127260.00000000006,0.0
5067,IGES00599,Yunnan Mangtie River Second Stage Hydropower Project,China,AMS-ID;,SMALL,843381.0,0.0
5068,IGES00642,"Baimayu River Liziba, Xigoushengtai and Zhimashan Bundled Small Hydropower Project in Gansu Province",China,AMS-ID;,SMALL,766311.0,0.0
5069,IGES03655,Nuru Lighting Project - Rwanda,Rwanda,AMS-IA;,SMALL,486350.0,0.0
5070,IGES11403,Huaneng Dalian Wafangdian Zhaotun Wind Farm Project,China,ACM0002;,LARGE,2067849.0,0.0
5071,IGES11301,Xinjiang Hetian Yulongkashi River Dakequke Hydropower Project,China,ACM0002;,LARGE,4064450.1917808214,0.0
5072,IGES11260,Kangbao Majiaying Wind Farm Project,China,ACM0002;,LARGE,1953084.0000000002,0.0
5073,IGES11230,Kangbao Haojiaying Wind Farm Project,China,ACM0002;,LARGE,1951571.9999999998,0.0
5074,IGES11158,Jingneng Saihan Wind Farm Phase III 49.5MW Project,China,ACM0002;,LARGE,2243220.0,0.0
5075,IGES11155,Pastorale,Uruguay,ACM0002;,LARGE,2524536.0,0.0
5076,IGES11146,Sichuan Tongjiang Hongkou Hydro Power Project,China,ACM0002;,LARGE,1420083.0,94304.0
5077,IGES11122,Wudu Dayuanba Hydroelectric project in Gansu province.,China,ACM0002;,LARGE,1933785.0,0.0
5078,IGES10983,Xilinguolemeng Huitengliang Guohua Wind Farm Project,China,ACM0002;,LARGE,2282994.0,0.0
5079,IGES10825,THUAN NHIEN PHONG WIND POWER PROJECT,Viet Nam,ACM0002;,LARGE,1061445.0,0.0
5080,IGES10824,Phuong Mai 3 Wind Power Project,Viet Nam,ACM0002;,LARGE,671537.9999999999,0.0
5081,IGES10358,Sichuan Jiulong County Sansigou Hydropower Project,China,ACM0002;,LARGE,1477560.0,0.0
5082,IGES10334,2 MW Bundled Solar Power Project Orissa,India,AMS-ID;,SMALL,30879.999999999996,0.0
5083,IGES09068,Jeddah Old Landfill (JOLF) and Jeddah New Landfill (JNLF) Landfill Gas Recovery Bundled Project,Saudi Arabia,ACM0001;,LARGE,3554250.0000000005,0.0
5084,IGES09025,"Magenko IYO Alam Sekitar Bercham Landfill Gas to Energy Project in Ipoh, Malaysia",Malaysia,ACM0001;,LARGE,503412.00000000006,0.0
5085,IGES08623,Arizona 1 Wind Power Plant CDM Project Activity,Brazil,ACM0002;,LARGE,935235.0,0.0
5086,IGES08512,18 MW Wind Mill Project of GSFC Ltd,India,ACM0002;,LARGE,318650.00000000006,0.0
5087,IGES08452,Bangchak Solar Farm at Bangpa-In,Thailand,ACM0002;,LARGE,811881.0,0.0
5088,IGES08357,Nam Dong 4 Hydro Power Project,Viet Nam,AMS-ID;,SMALL,321153.0,0.0
5089,IGES02118,"Combined cycle electricity generation activity at Gurgaon, India",India,AMS-IIIAL;,SMALL,412110.0,0.0
5090,IGES04172,Sichuan Emeishan Jinding Special Cement Waste Heat Recovery Power Generation (12MW) Project,China,ACM0012;,LARGE,529370.0,0.0
5091,IGES11413,Yunnan Lvzhijiang River Yuguo Hydropower Project,China,ACM0002;,LARGE,4355526.0,0.0
5092,IGES11375,Yeongam F1 Circuit Photovoltaic Power Plant CDM project,"Korea, Republic of",AMS-ID;,SMALL,120030.0,94816.0
5093,IGES11361,Jiangxi Daling Kuojian Wind Farm Project,China,ACM0002;,LARGE,766227.0,0.0
5094,IGES11053,Tehri Biomass co-gen CDM Project,India,AMS-IC;,SMALL,746150.0,0.0
5095,IGES11031,"CECEP QingHai Dachaidan Solar Power Generation Co., Ltd. Xitieshan 2nd Stage 20MWp PV Power Generation Project",China,ACM0002;,LARGE,595559.9999999999,0.0
5096,IGES10965,"Fusong county Dougouzi, Qingchuan 2nd and Jingyu County Fusheng Bundled Hydropower Station Project",China,AMS-ID;,SMALL,743631.0,0.0
5097,IGES10813,Zaoyang Biomass Power Generation Project,China,ACM0018;,LARGE,2488542.0,0.0
5098,IGES10490,Anhui Guzhen Biomass Generation Project,China,ACM0018;,LARGE,2773512.0,381523.0
5099,IGES10415,Yongping County Dawantang 1st Level Hydropower Project,China,ACM0002;,LARGE,1325436.0,0.0
5100,IGES10409,Yongping County Dawantang 2nd Level Hydropower Project,China,AMS-ID;,SMALL,476636.99999999994,0.0
5101,IGES10118,Shanyang County Kuanping 1st and Kuanping 2nd Level Bundle Small Hydropower Project,China,AMS-ID;,SMALL,637077.0,0.0
5102,IGES10090,Wind Project by VBM,India,AMS-ID;,SMALL,81770.0,46547.0
5103,IGES10010,Ban Nhung Small Hydropower Project,Viet Nam,AMS-ID;,SMALL,185040.0,0.0
5104,IGES09874,Kangding county Loushanggou Hydropower Project,China,ACM0002;,LARGE,1298661.0,0.0
5105,IGES08799,Installation of 240 MW Hydroelectric Project at Kutehr in the Chamba district of Himachal Pradesh by JSW Energy,India,ACM0002;,LARGE,8647160.0,0.0
5106,IGES08579,Sichuan Province Luding County Gonghe Hydropower Project,China,ACM0002;,LARGE,2459037.0,0.0
5107,IGES01088,1.25 MW Wind Power Project in Gujarat,India,AMS-ID;,SMALL,18180.0,14269.0
5108,IGES03207,Kalansa Biomass Renewable Energy Project,Malaysia,AMS-ID; AMS-IIIE;,SMALL,948020.0,0.0
5109,IGES03506,"Methane Recovery in Wastewater Treatment and its utilization for Thermal Energy at PT Indah Kiat Pulp & Paper, Serang",Indonesia,AMS-IC; AMS-IIIH;,SMALL,287820.00000000006,0.0
5110,IGES11700,Inner Mongolia Wulanchabu Siziwangqi Phase II 60MWp Solar Power Project,China,ACM0002;,LARGE,1737141.0,0.0
5111,IGES11629,Guizhou Weining County Mawoshan Wind Power Project,China,ACM0002;,LARGE,1716750.0,0.0
5112,IGES11621,Guizhou Weining County Longhe Wind Power Project,China,ACM0002;,LARGE,1649823.0,0.0
5113,IGES11549,Guizhou Weining County Guijiaying Wind Power Project,China,ACM0002;,LARGE,1654611.0,0.0
5114,IGES11248,Jiangsu Xuyi Difengsu Phase I 49.5MW Wind Power Project,China,ACM0002;,LARGE,1733760.0,0.0
5115,IGES11164,Jinfeng Tianyi Dabancheng 49.5MW Shiyan Wind Farm Project,China,ACM0002;,LARGE,2526573.0,250213.0
5116,IGES10821,Guohua Zhucheng Wind Power Project Phase IV,China,ACM0002;,LARGE,1928388.0,0.0
5117,IGES10817,Guohua Zhucheng Wind Power Project Phase III,China,ACM0002;,LARGE,1908921.0,0.0
5118,IGES10125,Dak Srong 3A Hydropower project,Viet Nam,AMS-ID;,SMALL,372078.0,0.0
5119,IGES09763,Yanyuan County Majingzi Hydropower Project,China,AMS-ID;,SMALL,450240.0,0.0
5120,IGES01455,"8 MW bundled wind power project by Bannari Amman Spinning Mills Limited in Tamil Nadu, India",India,AMS-ID;,SMALL,160920.00000000003,110287.0
5121,IGES04311,"Substitution of coal with alternate fuels at DG Khan Cement Company Limited, Khairpur Plant",Pakistan,ACM0003;,LARGE,1324390.0000000005,0.0
5122,IGES00812,BRASCARBON Methane Recovery Project BCA-BRA-06A,Brazil,AMS-IIID;,SMALL,1001427.0000000001,0.0
5123,IGES11603,Guodian Xinjiang Tacheng Mayitasi Phase I 49.5MW Wind Power Project,China,ACM0002;,LARGE,2355339.0000000005,0.0
5124,IGES11457,Shandong Longyuan Binzhou Zhanhua Wujibu Wind Power Project,China,ACM0002;,LARGE,1908060.0,0.0
5125,IGES11242,Renewable Wind Energy by Rayala Wind Power Company Private Limited,India,ACM0002;,LARGE,4287885.0,0.0
5126,IGES11101,Yanchi Wind Farm (Mahuangshan Shijiawan) Hanas 49.4 MW Project,China,ACM0002;,LARGE,839940.0,0.0
5127,IGES11100,Yanchi Wind Farm (Wanglejing Sunjialou) Master 49.4 MW Project,China,ACM0002;,LARGE,843320.0,0.0
5128,IGES11098,Yanchi Wind Farm (Wanglejing Niujijuan) Master 49.98 MW Project,China,ACM0002;,LARGE,857860.0,0.0
5129,IGES11097,Yanchi Wind Farm (Mahuangshan Shijiawan) Master 49.4 MW Project,China,ACM0002;,LARGE,835510.0,0.0
5130,IGES10783,Renewable Wind Energy by Fortune Five Hydel Projects (P) Limited,India,ACM0002;,LARGE,3768954.000000001,0.0
5131,IGES10766,"Neusberg Grid Connected Hydroelectric Power Plant, South Africa",South Africa,AMS-ID;,SMALL,1403346.0,0.0
5132,IGES10390,Bundled Wind Power Project by EnKing International (EKIESL-CDM.August-11-02),India,AMS-ID;,SMALL,192780.0,0.0
5133,IGES10361,Sichuan Jiulong County Mawogou Second Stage Hydropower Station Project,China,ACM0002;,LARGE,991809.0,0.0
5134,IGES10165,Lebu II Wind Farm Project,Chile,ACM0002;,LARGE,5692687.589041096,0.0
5135,IGES09693,CEMEX Mexico: Biomass project at Huichapan cement plant,Mexico,AMS-IIIAS;,SMALL,1078497.0,0.0
5136,IGES09544,Alashan Ayouqi 49.5MW Wind Farm,China,ACM0002;,LARGE,2111151.0,209578.0
5137,IGES09194,Jeju Special Self-Governing Province’s 4.1 MW bundled CDM project,"Korea, Republic of",AMS-ID; AMS-IF;,SMALL,35670.0,0.0
5138,IGES08885,"Anneng (Anlu) Biomass Power Generation Project in Hubei Province, China",China,ACM0006;,LARGE,2197608.0,0.0
5139,IGES08665,Semarang MSW Composting Project,Indonesia,AM0025;,LARGE,301854.0,0.0
5140,IGES08300,Gansu Bazang 51MW Hydropower Project,China,ACM0002;,LARGE,3529071.0,0.0
5141,IGES01221,2.4 MW Wind Power Project in Rajasthan State,India,AMS-ID;,SMALL,36839.99999999999,0.0
5142,IGES00814,BRASCARBON Methane Recovery Project BCA-BRA-10,Brazil,AMS-IIID;,SMALL,1170918.0,0.0
5143,IGES03105,Jaroensompong Corporation Panomsarakham Landfill Gas to Energy Project,Thailand,ACM0001;,LARGE,907750.0,0.0
5144,IGES02307,Emissions Free Electricity generation using wind energy,India,AMS-ID;,SMALL,165190.0,0.0
5145,IGES04148,SHP São Sebastião CDM Project.,Brazil,AMS-ID;,SMALL,190155.0,0.0
5146,IGES11598,Heilongjiang Wuding Mountain Wind Power Project,China,ACM0002;,LARGE,2034837.0,0.0
5147,IGES11167,Inner Mongolia Xinghe Guancun 49.5MW Wind Power Project,China,ACM0002;,LARGE,2255295.0,0.0
5148,IGES10921,Gansu Kuangqu Sanshilijingzi 49.5MW Wind Power Project,China,ACM0002;,LARGE,2052036.0,0.0
5149,IGES10869,Qinghai Delingha Xiehe Solar PV Power Generation Project,China,ACM0002;,LARGE,977130.0,129383.0
5150,IGES10628,49.8MW China Resources Wind Power (Qingdao) Longxin Wind Farm Project Phase II,China,ACM0002;,LARGE,1840713.0,0.0
5151,IGES10502,Huadian Ningxia Ningdong Phase V Wind Farm Project,China,ACM0002;,LARGE,1767528.0,0.0
5152,IGES10370,Ta Co hydroelectric power plant,Viet Nam,ACM0002;,LARGE,1414308.0,0.0
5153,IGES10344,"Lohia Auto Industries Electric Vehicles, India",India,AMS-IIIC;,SMALL,255180.0,0.0
5154,IGES10342,"Electrotherm Electric Vehicles, India",India,AMS-IIIC;,SMALL,361750.0,0.0
5155,IGES09388,Liaoning Heishan Biomass Cogeneration Project,China,AMS-ID;,SMALL,1513092.0,0.0
5156,IGES08688,"Wind power project by UPL, India",India,AMS-ID;,SMALL,74235.0,0.0
5157,IGES08669,Inner Mongolia Jinzhou Bailingmiao Wind Power Project,China,ACM0002;,LARGE,2281398.0,256872.0
5158,IGES02670,"Grid connected natural gas based electricity generation power plant at Vemagiri, Andhra Pradesh, India",India,AM0029;,LARGE,23102897.827397257,623283.0
5159,IGES02173,Dak Me 1 Hydropower Project in Vietnam,Viet Nam,AMS-ID;,SMALL,218253.0,0.0
5160,IGES00803,"Shuangyang Waste Heat Recovery and Power Generation Project in Jilin Yatai Cement Co., Ltd.",China,ACM0012;,LARGE,1208650.0000000002,0.0
5161,IGES00775,Proactiva Tlalnepantla Landfill Gas to Energy project,Mexico,ACM0001;,LARGE,1678341.0,0.0
5162,IGES11682,Inner Mongolia Wulatehouqi Huhewenduer 40MWp Solar Power Project,China,ACM0002;,LARGE,1218294.0,0.0
5163,IGES11681,Inner Mongolia Alashanzuoqi Bayanhaote 20MWp Solar Power Project,China,ACM0002;,LARGE,609735.0,0.0
5164,IGES11581,Qinghai Longyuan Golmud Phase III 20MW Solar Power Project,China,ACM0002;,LARGE,786849.0,0.0
5165,IGES11417,Adjaristsqali Hydro Project,Georgia,ACM0002;,LARGE,8231076.0,0.0
5166,IGES11398,China Resources Huilai Sanqingshan Wind Power Project,China,ACM0002;,LARGE,1671663.0,0.0
5167,IGES11170,Xinjiang Longyuan Balikun Santanghu Phase IV 49.5MW Wind Power Project,China,ACM0002;,LARGE,2066484.0,0.0
5168,IGES11124,Jianping Wanjiayingzi Wind Farm Project,China,ACM0002;,LARGE,2084439.0,0.0
5169,IGES11012,"CECEP Wuzhong Taiyangshan PV Power Generation Co., Ltd. Taiyangshan 3rd Stage 50 MWp PV Power Project",China,ACM0002;,LARGE,1598961.0,0.0
5170,IGES10951,Daban Small Hydropower Project in Gansu province,China,AMS-ID;,SMALL,844982.2246575343,0.0
5171,IGES10909,Gansu Pingshanhu 49.5MW Wind Power Project,China,ACM0002;,LARGE,1909068.0,0.0
5172,IGES10845,Jin River Cascade II Hydropower Project in Mabian Yi Autonomous County,China,ACM0002;,LARGE,2246853.0,0.0
5173,IGES10796,Shanxi Hongxiang Coal Mine Methane Power Generation Project,China,ACM0008;,LARGE,782760.0,0.0
5174,IGES10422,"Solar power project in Gujarat, India",India,AMS-ID;,SMALL,157720.0,109245.0
5175,IGES10252,Hami Tianrun Shisanjianfang I 49.5MW Wind Power Project,China,ACM0002;,LARGE,1938048.0,604728.0
5176,IGES10157,Fujian Yong’an Ximen Hydropower Project,China,ACM0002;,LARGE,1710680.9999999998,0.0
5177,IGES10013,Buguanhe River-I 15MW Hydropower Project,China,AMS-ID;,SMALL,820448.9999999999,0.0
5178,IGES09881,Guodian Weichang wind and photovoltaic power project,China,ACM0002;,LARGE,2110248.0,0.0
5179,IGES01577,Animal manure anaerobic treatment facility – Ein Hahoresh,Israel,AM0073;,LARGE,952620.0,0.0
5180,IGES11528,Zhengyuan Hydropower Project in Jiulong County,China,ACM0002;,LARGE,1355465.9999999998,0.0
5181,IGES11241,Huadian Xiaocaohu Second Wind Farm Phase II 49.5MW Project,China,ACM0002;,LARGE,1979523.0,0.0
5182,IGES11103,Ningxia Yanchi Mahuangshan Wind Farm (Wanglejing) Hanas Phase I Project,China,ACM0002;,LARGE,852180.0,0.0
5183,IGES10994,Yunnan Damengtong River Dazhaizi Hydropower Station Project,China,ACM0002;,LARGE,1126272.0,210325.0
5184,IGES10724,"Biogas Project BAJ, Menggala",Indonesia,AMS-IF; AMS-IIIH;,SMALL,492429.00000000006,0.0
5185,IGES10316,Waste heat recovery and utilization for power generation at DG Cement Khairpur Plant,Pakistan,AMS-IIIQ;,SMALL,285420.0,0.0
5186,IGES10303,Tin Thanh Biomass Boiler Project No. 7,Viet Nam,AMS-IC;,SMALL,735900.0,0.0
5187,IGES09956,"Grid connected solar PV based power generation at Naini, Allahabad, India",India,AMS-ID;,SMALL,160986.0,0.0
5188,IGES09677,Aeolis 2011 Wind Parks,Brazil,ACM0002;,LARGE,2143113.0,0.0
5189,IGES09672,Aeolis Beberibe Wind Park,Brazil,ACM0002;,LARGE,2644446.0,0.0
5190,IGES08898,Liki Pinangawan Muaralaboh Geothermal Power Plant,Indonesia,ACM0002;,LARGE,20864709.720547948,428534.0
5191,IGES00648,"Chongqing Pingxiang CMM Utilization Project, China",China,ACM0008;,LARGE,1072750.0,0.0
5192,IGES01427,6 MW bundled Wind Power Project in Rajkot and Kutch districts of Gujarat,India,AMS-ID;,SMALL,104830.0,0.0
5193,IGES02250,"Eastern Yiyang HN1 Household Biogas Project in Luoyang, Henan Province",China,AMS-IC; AMS-IIIR;,SMALL,412389.99999999994,0.0
5194,IGES01732,"Bharatpur CFL Distribution Project, Rajasthan, India",India,AMS-IIJ;,SMALL,201260.00000000003,0.0
5195,IGES01531,"Alwar CFL Distribution Project, Rajasthan, India",India,AMS-IIJ;,SMALL,207269.99999999997,0.0
5196,IGES03746,Phata Byung Hydro Electric Project (76MW),India,ACM0002;,LARGE,2826240.0000000005,0.0
5197,IGES04610,Wenjiahe Second Small Hydropower Project in Zhaotong of Yunnan,China,AMS-ID;,SMALL,674499.0,0.0
5198,IGES11563,223 MWel Combined Cycle Power Plant (CCPP) Skopje,North Macedonia,AM0048;,LARGE,4442480.0,0.0
5199,IGES11471,Stivo wind park on Cyprus,Cyprus,ACM0002;,LARGE,303990.0,0.0
5200,IGES11087,Bontang N2O Abatement Project,Indonesia,ACM0019;,LARGE,1485369.9999999998,125937.0
5201,IGES11043,"CECEP Gansu Wuwei Solar Power Co., Ltd. Liangzhou District Nandatan 20 MWp PV Power Project",China,ACM0002;,LARGE,586761.0,0.0
5202,IGES11027,"Yelisirur wind power project, India",India,ACM0002;,LARGE,494510.0,0.0
5203,IGES10981,"CECEP Dongtai Solar Power Generation Co., Ltd. 1st and 2nd Stage Bundled PV Tidal Flat Ground Power Projects",China,ACM0002;,LARGE,1234527.0,0.0
5204,IGES10948,HTW 20MW PV Power Generation Project,China,ACM0002;,LARGE,621957.0,0.0
5205,IGES10092,Shenergy Damao Banner Bailingmiao Wind Power Phase I Project,China,ACM0002;,LARGE,2070537.0,0.0
5206,IGES09986,Yunnan Yingjiang Gunpengyang Pre-First Level Hydropower Project,China,AMS-ID;,SMALL,598584.0,0.0
5207,IGES09747,Marañon Hydroelectric Project,Peru,ACM0002;,LARGE,5674835.2602739725,0.0
5208,IGES08863,"Kretam Wastewater Biogas Recovery and Utilisation Project, in Sandakan, Sabah Malaysia",Malaysia,AMS-IA; AMS-IIIH;,SMALL,685356.0,0.0
5209,IGES08360,Osório Wind Power Plant Project 2 (OWPPP2),Brazil,ACM0002;,LARGE,1468214.9999999998,0.0
5210,IGES01417,"6.6 MW bundled wind based project activity in Karnataka, India",India,AMS-ID;,SMALL,122469.99999999996,0.0
5211,IGES03704,"Pantabangan Hydro Electric Power Plant Refurbishment and Upgrade Project in Nueva Ecija, Philippines",Philippines,ACM0002;,LARGE,611184.0,0.0
5212,IGES03221,"Kattepura Mini Hydel Scheme at Karnataka, India",India,AMS-ID;,SMALL,138760.00000000003,9950.0
5213,IGES11253,Zhenlai Heiyupao Windfarm Project (Phase III),China,ACM0002;,LARGE,981910.0,0.0
5214,IGES10562,Qinghai Ge'ermu Xiaozaohuo Phase I 49.5MW Wind Power Project,China,ACM0002;,LARGE,1761942.0,0.0
5215,IGES10447,Anhui Shouxian Biomass Utilization Project,China,ACM0018;,LARGE,2762445.0000000005,802531.0
5216,IGES09444,Amitea Small Hydro Project,Bosnia and Herzegovina,AMS-ID;,SMALL,780318.0,0.0
5217,IGES09078,Thien Nam Hydropower Project,Viet Nam,ACM0002;,LARGE,951783.0,0.0
5218,IGES04425,"Tonk CFL Distribution Project, Rajasthan, India",India,AMS-IIJ;,SMALL,207440.0,0.0
5219,IGES03252,"Kota CFL Distribution Project, Rajasthan, India",India,AMS-IIJ;,SMALL,203210.00000000006,0.0
5220,IGES01708,"Baran CFL Distribution Project, Rajasthan, India",India,AMS-IIJ;,SMALL,209630.0,0.0
5221,IGES01516,Afam Combined Cycle Gas Turbine Power Project,Nigeria,AM0029;,LARGE,5502340.0,541537.0
5222,IGES03286,Land Filling and Processing Services for Southern Zone in Cairo,Egypt,AM0025;,LARGE,526113.0,0.0
5223,IGES09142,Granadillos Wind Farm,Dominican Republic,ACM0002;,LARGE,1462797.0,0.0
5224,IGES11007,Xinjiang Hami Shichengzi Cascade I and II Hydro Power Bundle Project,China,AMS-ID;,SMALL,702282.0,0.0
5225,IGES09806,"Bokpoort CSP (Concentrating Solar Power) Project, South Africa",South Africa,ACM0002;,LARGE,2055320.0,811048.0
5226,IGES10687,Huangshi MSW Incineration Project,China,AM0025;,LARGE,1240210.0,705993.0
5227,IGES10029,Xinjiang Gonggeer Hydropower Project,China,ACM0002;,LARGE,9406908.0,1314783.0
5228,IGES09963,Tacotan and Trigomil Small Scale Hydroelectric Power Plants Project,Mexico,AMS-ID;,SMALL,527835.0,0.0
5229,IGES09156,Dong Chum 2 Hydro Power Project,Viet Nam,AMS-ID;,SMALL,399924.0,0.0
5230,IGES01960,Canbalam I Hydroelectric Project,Guatemala,AMS-ID;,SMALL,563703.0,0.0
5231,IGES01756,Biogas production from sugar beet press pulp Südzucker Moldova sugar plant,"Moldova, Republic of",AM0025;,LARGE,273470.0,0.0
5232,IGES02522,Fujian Shanghang Huilong 9.9 MW hydropower Station Project,China,AMS-ID;,SMALL,568659.0,0.0
5233,IGES11542,Datang Erdos Hangjinqi Photovoltaic Grid Connected Power Project,China,AMS-ID;,SMALL,284235.0,0.0
5234,IGES11418,Huaneng Changtu Taiping Wind Farm Project,China,ACM0002;,LARGE,2157498.0,0.0
5235,IGES11017,Huaneng Gansu Huajialing 49.5MW Wind Power Project,China,ACM0002;,LARGE,1911966.0,0.0
5236,IGES11005,Huining County Solar Cooker Project,China,AMS-IC;,SMALL,1458349.9999999995,0.0
5237,IGES10954,"Datang Wulan Renewable Power Co., Ltd. Chaka Xiaoshuiqiao 49.5MW Wind Farm Project",China,ACM0002;,LARGE,1718934.0,0.0
5238,IGES10714,Hebei Jiheng Sairui Line 1 N2O Abatement Project,China,ACM0019;,LARGE,2762718.0,0.0
5239,IGES10703,30MW Puyo Hydropower Project,Philippines,ACM0002;,LARGE,2307018.0,0.0
5240,IGES10702,23MW Bubunawan 2 Hydropower Project,Philippines,ACM0002;,LARGE,1602300.0,0.0
5241,IGES10668,Jinkai Group Dual Pressure Line 4 N2O Abatement Project,China,ACM0019;,LARGE,4912866.0,0.0
5242,IGES10656,Heilongjiang Kedong Aihua Wind Power Project,China,ACM0002;,LARGE,2062472.9999999998,0.0
5243,IGES10647,Jinkai Group Dual Pressure Line 3 N2O Abatement Project,China,ACM0019;,LARGE,4912866.0,0.0
5244,IGES10557,Guohua Hulunbeier Xinbaerhuzuoqi Bayanchagan 49.5MW Wind Farm Project,China,ACM0002;,LARGE,2440977.0000000005,0.0
5245,IGES10547,Guohua Hulunbeier Chenbaerhuqi Huhenuoer 49.5MW wind farm project,China,ACM0002;,LARGE,2406705.0,0.0
5246,IGES10462,Guangxi Hechi City Ganlao Hydropower Project,China,ACM0002;,LARGE,1202376.0,0.0
5247,IGES10458,Sichuan Province Nianke Hydropower Project,China,ACM0002;,LARGE,1208697.0,0.0
5248,IGES10159,Srinivasa Hatcheries Limited 3MW Wind Project 2010,India,AMS-ID;,SMALL,113001.0,29742.0
5249,IGES09729,Nueva Esperanza,Peru,AMS-ID;,SMALL,752346.0,0.0
5250,IGES09604,K-water hydropower VI,"Korea, Republic of",AMS-ID;,SMALL,507720.0,169601.0
5251,IGES09589,Danba County Yanwogou 5MW Hydropower Station Project,China,AMS-ID;,SMALL,311997.0,0.0
5252,IGES02239,Drolia Energy from Waste Heat - CDM Project,India,AMS-IIIQ;,SMALL,192020.0,0.0
5253,IGES03028,China resources wind power Inner Mongolia Bayinxile Phase II 49.5MW Wind Power Project,China,ACM0002;,LARGE,2418024.0,0.0
5254,IGES11394,Datang Renewable Power Suzhou District Dongdongtan Grid-connected PV Power Project,China,AMS-ID;,SMALL,322265.99999999994,0.0
5255,IGES11358,Yunnan Luliang County Matang Wind Power Project,China,ACM0002;,LARGE,1906842.0000000002,0.0
5256,IGES11344,Yunnan Lufeng Xianrendong Wind Farm project,China,ACM0002;,LARGE,1539510.0,0.0
5257,IGES10746,Ningxia Ningdong Wind Farm (Lingwu Changliushui) Datang Angli 49.5MW Project,China,ACM0002;,LARGE,1825971.0,0.0
